timestamp,variable,organization,value,ingestion_time
2024-03-27 12:00:00.000000 UTC,CHL-01,adasa,2.9908335208892822,2024-03-28 00:00:00.000000 UTC
2024-03-27 12:00:00.000000 UTC,SPM-01,adasa,0.54721611738204956,2024-03-28 00:00:00.000000 UTC
2024-03-27 12:00:00.000000 UTC,CHL-01,gsinima,1.1135896444320679,2024-03-28 00:00:00.000000 UTC
2024-03-27 12:00:00.000000 UTC,SPM-01,gsinima,0.32969757914543152,2024-03-28 00:00:00.000000 UTC
2024-03-26 12:00:00.000000 UTC,SPM-01,adasa,0.5797761082649231,2024-03-27 00:00:00.000000 UTC
2024-03-26 12:00:00.000000 UTC,CHL-01,adasa,4.37382173538208,2024-03-27 00:00:00.000000 UTC
2024-03-26 12:00:00.000000 UTC,SPM-01,gsinima,0.40436744689941406,2024-03-27 00:00:00.000000 UTC
2024-03-26 12:00:00.000000 UTC,CHL-01,gsinima,1.8278071880340576,2024-03-27 00:00:00.000000 UTC
2024-03-25 12:00:00.000000 UTC,CHL-01,adasa,1.4922078847885132,2024-03-26 00:00:00.000000 UTC
2024-03-25 12:00:00.000000 UTC,SPM-01,adasa,,2024-03-26 00:00:00.000000 UTC
2024-03-25 12:00:00.000000 UTC,CHL-01,gsinima,0.2048332691192627,2024-03-26 00:00:00.000000 UTC
2024-03-25 12:00:00.000000 UTC,SPM-01,gsinima,0.83572959899902344,2024-03-26 00:00:00.000000 UTC
2024-03-24 12:00:00.000000 UTC,CHL-01,adasa,1.3669521808624268,2024-03-25 00:00:00.000000 UTC
2024-03-24 12:00:00.000000 UTC,CHL-01,gsinima,0.25999864935874939,2024-03-25 00:00:00.000000 UTC
2024-03-23 12:00:00.000000 UTC,CHL-01,adasa,1.3660987615585327,2024-03-25 00:00:00.000000 UTC
2024-03-23 12:00:00.000000 UTC,CHL-01,gsinima,0.35038542747497559,2024-03-25 00:00:00.000000 UTC
2024-03-22 12:00:00.000000 UTC,SPM-01,adasa,1.5993024110794067,2024-03-23 00:00:00.000000 UTC
2024-03-22 12:00:00.000000 UTC,CHL-01,adasa,2.1513464450836182,2024-03-23 00:00:00.000000 UTC
2024-03-22 12:00:00.000000 UTC,SPM-01,gsinima,,2024-03-23 00:00:00.000000 UTC
2024-03-22 12:00:00.000000 UTC,CHL-01,gsinima,0.35038051009178162,2024-03-23 00:00:00.000000 UTC
2024-03-21 12:00:00.000000 UTC,SPM-01,adasa,2.4144766330718994,2024-03-22 00:00:00.000000 UTC
2024-03-21 12:00:00.000000 UTC,CHL-01,adasa,2.9516894817352295,2024-03-22 00:00:00.000000 UTC
2024-03-21 12:00:00.000000 UTC,SPM-01,gsinima,0.55628424882888794,2024-03-22 00:00:00.000000 UTC
2024-03-21 12:00:00.000000 UTC,CHL-01,gsinima,0.373368501663208,2024-03-22 00:00:00.000000 UTC
2024-03-20 12:00:00.000000 UTC,SPM-01,adasa,2.5741925239562988,2024-03-21 00:00:00.000000 UTC
2024-03-20 12:00:00.000000 UTC,CHL-01,adasa,5.5979781150817871,2024-03-21 00:00:00.000000 UTC
2024-03-20 12:00:00.000000 UTC,SPM-01,gsinima,0.35269087553024292,2024-03-21 00:00:00.000000 UTC
2024-03-20 12:00:00.000000 UTC,CHL-01,gsinima,0.98191559314727783,2024-03-21 00:00:00.000000 UTC
